Year,Month,Day,Hour,Global_radiation_horizontal,Diffuse_radiation_horizontal,Global_radiation_tilted_plane,Diffuse_radiation_tilted_plane,Solar_azimuth,Height_of_sun
2005,1,24,11,1076,73,899,82,-111.6,65.8
2005,1,24,12,1191,72,978,80,-142.4,76.3
2005,1,24,13,1234,72,1012,80,151.6,77.5
2005,1,24,14,1204,72,1001,82,115.2,67.8
2005,1,24,15,1103,73,945,84,100.2,55.5
2005,1,24,16,936,72,846,85,91.1,42.7
2005,1,24,17,714,67,712,81,83.5,29.8
2005,1,24,18,456,55,559,69,77.1,17
2005,1,24,19,191,35,316,48,70.1,4.7
2005,1,24,20,15,6,6,6,62.2,0
2005,1,24,21,0,0,0,0,53.1,0
2005,1,24,22,0,0,0,0,41.5,0
2005,1,24,23,0,0,0,0,27.4,0
2005,1,24,24,0,0,0,0,10.4,0
2005,1,25,1,0,0,0,0,-7.3,0
2005,1,25,2,0,0,0,0,-24.6,0
2005,1,25,3,0,0,0,0,-39.4,0
2005,1,25,4,0,0,0,0,-51.3,0
2005,1,25,5,0,0,0,0,-61.1,0
2005,1,25,6,4,2,5,3,-69.1,2.4
2005,1,25,7,138,34,179,45,-76.1,14.7
2005,1,25,8,392,61,403,72,-82.6,27.4
2005,1,25,9,653,77,600,88,-90.1,40.3
2005,1,25,10,882,85,763,94,-98.5,53.1
2005,1,25,11,1060,87,885,95,-112.2,65.6
2005,1,25,12,1174,87,964,93,-142.6,76
2005,1,25,13,1218,86,998,93,152.4,77.3
2005,1,25,14,1188,87,987,95,115.6,67.7
2005,1,25,15,1088,87,931,98,100.5,55.5
2005,1,25,16,922,86,833,99,91.3,42.6
2005,1,25,17,702,79,698,94,84.1,29.7
2005,1,25,18,445,65,542,80,77.3,17
2005,1,25,19,184,40,301,57,70.3,4.6
2005,1,25,20,13,6,6,6,62.4,0
2005,1,25,21,0,0,0,0,53.3,0
2005,1,25,22,0,0,0,0,42,0
2005,1,25,23,0,0,0,0,27.5,0
2005,1,25,24,0,0,0,0,10.5,0
2005,1,26,1,0,0,0,0,-7.3,0
2005,1,26,2,0,0,0,0,-25,0
2005,1,26,3,0,0,0,0,-39.5,0
2005,1,26,4,0,0,0,0,-51.4,0
2005,1,26,5,0,0,0,0,-61.2,0
2005,1,26,6,3,2,4,2,-69.2,2.2
2005,1,26,7,132,36,171,47,-76.2,14.5
2005,1,26,8,384,65,394,77,-83.1,27.2
2005,1,26,9,644,84,591,94,-90.2,40.1
2005,1,26,10,872,93,754,102,-99.1,53
2005,1,26,11,1050,96,876,102,-112.5,65.4
2005,1,26,12,1164,95,954,100,-143.2,75.8
2005,1,26,13,1208,95,988,100,153.2,77.1
2005,1,26,14,1179,95,978,103,116.4,67.6
2005,1,26,15,1079,96,922,106,101.1,55.4
2005,1,26,16,914,94,824,106,91.5,42.6
2005,1,26,17,694,86,689,101,84.3,29.7
2005,1,26,18,439,70,531,85,77.4,16.9
2005,1,26,19,179,43,291,60,70.4,4.5
2005,1,26,20,13,7,6,6,62.5,0
2005,1,26,21,0,0,0,0,53.4,0
2005,1,26,22,0,0,0,0,42.2,0
2005,1,26,23,0,0,0,0,28,0
2005,1,26,24,0,0,0,0,11,0
2005,1,27,1,0,0,0,0,-7.3,0
2005,1,27,2,0,0,0,0,-25.1,0
2005,1,27,3,0,0,0,0,-39.6,0
2005,1,27,4,0,0,0,0,-51.5,0
2005,1,27,5,0,0,0,0,-61.3,0
2005,1,27,6,3,2,4,2,-69.3,2
2005,1,27,7,123,41,159,52,-76.4,14.4
2005,1,27,8,370,76,379,88,-83.2,27.1
2005,1,27,9,627,99,576,109,-90.4,40
2005,1,27,10,855,110,739,118,-99.3,52.8
2005,1,27,11,1031,114,860,119,-113.1,65.2
2005,1,27,12,1145,115,938,117,-143.4,75.5
2005,1,27,13,1189,114,972,117,154,76.9
2005,1,27,14,1160,114,962,120,117.1,67.5
2005,1,27,15,1061,115,907,123,101.4,55.3
2005,1,27,16,897,112,808,123,92.1,42.5
2005,1,27,17,679,102,673,117,84.5,29.6
2005,1,27,18,426,82,512,98,77.6,16.9
2005,1,27,19,171,49,272,66,70.6,4.4
2005,1,27,20,12,7,7,7,63.1,0
2005,1,27,21,0,0,0,0,53.5,0
2005,1,27,22,0,0,0,0,42.3,0
2005,1,27,23,0,0,0,0,28.2,0
2005,1,27,24,0,0,0,0,11.1,0
2005,1,28,1,0,0,0,0,-7.3,0
2005,1,28,2,0,0,0,0,-25.1,0
2005,1,28,3,0,0,0,0,-40,0
2005,1,28,4,0,0,0,0,-51.6,0
2005,1,28,5,0,0,0,0,-61.4,0
2005,1,28,6,2,2,3,2,-69.4,1.9
2005,1,28,7,123,37,160,48,-76.5,14.2
2005,1,28,8,372,69,381,80,-83.4,26.9
2005,1,28,9,632,89,578,100,-90.5,39.8
2005,1,28,10,861,100,741,108,-99.5,52.7
2005,1,28,11,1039,103,863,109,-113.4,65
2005,1,28,12,1153,103,942,107,-144,75.3
2005,1,28,13,1198,103,976,107,154.4,76.7
2005,1,28,14,1170,103,966,109,117.5,67.4
2005,1,28,15,1070,103,910,113,102,55.3
2005,1,28,16,905,101,812,113,92.3,42.5
2005,1,28,17,686,93,676,107,85,29.6
2005,1,28,18,431,75,517,90,78.1,16.8
2005,1,28,19,173,45,278,62,71.1,4.3
2005,1,28,20,12,7,6,6,63.2,0
2005,1,28,21,0,0,0,0,54.1,0
2005,1,28,22,0,0,0,0,42.4,0
2005,1,28,23,0,0,0,0,28.3,0
2005,1,28,24,0,0,0,0,11.2,0
2005,1,29,1,0,0,0,0,-7.3,0
2005,1,29,2,0,0,0,0,-25.1,0
2005,1,29,3,0,0,0,0,-40.1,0
2005,1,29,4,0,0,0,0,-52.1,0
2005,1,29,5,0,0,0,0,-61.5,0
2005,1,29,6,2,1,2,2,-69.5,1.7
2005,1,29,7,118,39,153,50,-77,14
2005,1,29,8,364,73,372,85,-83.5,26.8
2005,1,29,9,623,96,569,105,-91.1,39.7
2005,1,29,10,852,107,732,115,-100.1,52.5
2005,1,29,11,1030,111,854,116,-114.1,64.8
2005,1,29,12,1144,111,932,114,-144.2,75.1
2005,1,29,13,1189,111,967,114,155.2,76.4
2005,1,29,14,1161,111,957,117,118.3,67.3
2005,1,29,15,1062,111,902,120,102.3,55.2
2005,1,29,16,897,109,803,120,92.5,42.4
2005,1,29,17,679,99,667,113,85.2,29.5
2005,1,29,18,425,79,507,95,78.3,16.7
2005,1,29,19,169,48,268,64,71.3,4.3
2005,1,29,20,11,7,6,6,63.4,0
2005,1,29,21,0,0,0,0,54.2,0
2005,1,29,22,0,0,0,0,42.6,0
2005,1,29,23,0,0,0,0,28.4,0
2005,1,29,24,0,0,0,0,11.2,0
2005,1,30,1,0,0,0,0,-7.3,0
2005,1,30,2,0,0,0,0,-25.2,0
2005,1,30,3,0,0,0,0,-40.2,0
2005,1,30,4,0,0,0,0,-52.2,0
2005,1,30,5,0,0,0,0,-61.6,0
2005,1,30,6,1,1,2,1,-70,1.5
2005,1,30,7,116,37,150,48,-77.1,13.9
2005,1,30,8,363,71,369,82,-84.1,26.6
2005,1,30,9,622,92,567,102,-91.3,39.5
2005,1,30,10,852,104,730,111,-100.3,52.3
2005,1,30,11,1030,107,852,112,-114.3,64.7
2005,1,30,12,1146,107,931,110,-144.5,74.8
2005,1,30,13,1191,107,965,110,155.6,76.2
2005,1,30,14,1163,107,955,113,119.1,67.2
2005,1,30,15,1064,107,900,116,102.6,55.1
2005,1,30,16,899,105,802,116,93.1,42.3
2005,1,30,17,680,96,666,110,85.4,29.4
2005,1,30,18,425,77,506,92,78.4,16.6
2005,1,30,19,169,46,268,62,71.4,4.2
2005,1,30,20,11,6,6,6,63.5,0
2005,1,30,21,0,0,0,0,54.4,0
2005,1,30,22,0,0,0,0,43.1,0
2005,1,30,23,0,0,0,0,28.5,0
2005,1,30,24,0,0,0,0,11.3,0
2005,1,31,1,0,0,0,0,-7.2,0
2005,1,31,2,0,0,0,0,-25.2,0
2005,1,31,3,0,0,0,0,-40.3,0
2005,1,31,4,0,0,0,0,-52.3,0
2005,1,31,5,0,0,0,0,-62.1,0
2005,1,31,6,1,1,1,1,-70.2,1.3
2005,1,31,7,112,38,144,49,-77.3,13.7
2005,1,31,8,356,74,362,85,-84.2,26.4
2005,1,31,9,615,97,559,107,-91.5,39.3
2005,1,31,10,844,109,722,116,-100.5,52.2
2005,1,31,11,1023,114,844,118,-115,64.5
2005,1,31,12,1138,114,923,116,-145.1,74.5
2005,1,31,13,1183,114,957,116,156.3,76
2005,1,31,14,1155,114,947,119,119.4,67
2005,1,31,15,1057,114,892,122,103.3,55
2005,1,31,16,892,111,794,122,93.4,42.2
2005,1,31,17,674,101,658,115,85.6,29.3
2005,1,31,18,420,81,496,96,79,16.6
2005,1,31,19,165,48,260,64,71.6,4.1
2005,1,31,20,10,6,6,6,64.1,0
2005,1,31,21,0,0,0,0,54.5,0
2005,1,31,22,0,0,0,0,43.3,0
2005,1,31,23,0,0,0,0,29,0
2005,1,31,24,0,0,0,0,11.4,0
2005,2,1,1,0,0,0,0,-7.2,0
2005,2,1,2,0,0,0,0,-25.3,0
2005,2,1,3,0,0,0,0,-40.4,0
2005,2,1,4,0,0,0,0,-52.4,0
2005,2,1,5,0,0,0,0,-62.2,0
2005,2,1,6,1,0,1,1,-70.3,1.1
2005,2,1,7,112,35,144,44,-77.4,13.5
2005,2,1,8,360,66,364,77,-84.4,26.3
2005,2,1,9,621,87,561,96,-92,39.2
2005,2,1,10,851,97,725,105,-101.2,52
2005,2,1,11,1031,101,848,106,-115.3,64.3
2005,2,1,12,1148,101,927,104,-145.3,74.3
2005,2,1,13,1193,100,962,104,157.1,75.7
2005,2,1,14,1166,101,952,107,120.2,66.9
2005,2,1,15,1067,101,896,110,103.5,54.9
2005,2,1,16,901,99,797,110,93.6,42.2
2005,2,1,17,682,90,662,104,86.2,29.3
2005,2,1,18,426,72,502,87,79.2,16.5
2005,2,1,19,167,44,266,59,72.1,4
2005,2,1,20,10,6,5,5,64.2,0
2005,2,1,21,0,0,0,0,55.1,0
2005,2,1,22,0,0,0,0,43.4,0
2005,2,1,23,0,0,0,0,29.2,0
2005,2,1,24,0,0,0,0,11.5,0
2005,2,2,1,0,0,0,0,-7.2,0
2005,2,2,2,0,0,0,0,-25.3,0
2005,2,2,3,0,0,0,0,-40.5,0
2005,2,2,4,0,0,0,0,-52.5,0
2005,2,2,5,0,0,0,0,-62.3,0
2005,2,2,6,0,0,0,0,-70.4,0.9
2005,2,2,7,109,34,140,44,-77.6,13.4
2005,2,2,8,356,67,358,77,-84.5,26.1
2005,2,2,9,617,87,556,97,-92.2,39
2005,2,2,10,848,98,720,106,-101.4,51.8
2005,2,2,11,1028,102,843,107,-115.6,64.1
2005,2,2,12,1145,102,922,105,-145.6,74
2005,2,2,13,1190,101,957,105,157.4,75.5
2005,2,2,14,1163,102,947,108,120.6,66.8
2005,2,2,15,1064,102,891,111,104.2,54.8
2005,2,2,16,899,100,793,111,94.2,42.1
2005,2,2,17,679,91,657,104,86.3,29.2
2005,2,2,18,423,73,497,87,79.3,16.4
2005,2,2,19,165,44,262,59,72.3,3.8
2005,2,2,20,10,6,5,5,64.4,0
2005,2,2,21,0,0,0,0,55.2,0
2005,2,2,22,0,0,0,0,43.5,0
2005,2,2,23,0,0,0,0,29.3,0
2005,2,2,24,0,0,0,0,11.5,0
2005,2,3,1,0,0,0,0,-7.2,0
2005,2,3,2,0,0,0,0,-25.4,0
2005,2,3,3,0,0,0,0,-40.6,0
2005,2,3,4,0,0,0,0,-53,0
2005,2,3,5,0,0,0,0,-62.5,0
2005,2,3,6,0,0,0,0,-70.6,0.8
2005,2,3,7,101,38,130,48,-78.1,13.2
2005,2,3,8,341,77,343,87,-85.1,26
2005,2,3,9,599,103,541,112,-92.4,38.9
2005,2,3,10,829,117,704,123,-102,51.7
2005,2,3,11,1008,122,827,125,-116.3,63.9
2005,2,3,12,1124,122,905,123,-146.2,73.7
2005,2,3,13,1170,122,940,123,158.1,75.2
2005,2,3,14,1143,122,930,126,121.4,66.6
2005,2,3,15,1045,122,875,129,104.5,54.7
2005,2,3,16,881,119,776,128,94.4,42
2005,2,3,17,663,108,640,121,86.5,29.1
2005,2,3,18,409,85,476,99,79.5,16.3
2005,2,3,19,156,50,244,66,72.4,3.7
2005,2,3,20,9,6,5,5,64.5,0
2005,2,3,21,0,0,0,0,55.4,0
2005,2,3,22,0,0,0,0,44.1,0
2005,2,3,23,0,0,0,0,29.4,0
2005,2,3,24,0,0,0,0,12,0
2005,2,4,1,0,0,0,0,-7.2,0
2005,2,4,2,0,0,0,0,-25.5,0
2005,2,4,3,0,0,0,0,-41.1,0
2005,2,4,4,0,0,0,0,-53.2,0
2005,2,4,5,0,0,0,0,-63,0
2005,2,4,6,0,0,0,0,-71.1,0.6
2005,2,4,7,99,38,126,47,-78.2,13
2005,2,4,8,338,77,338,86,-85.3,25.8
2005,2,4,9,596,103,536,111,-92.6,38.7
2005,2,4,10,826,116,700,122,-102.2,51.5
2005,2,4,11,1006,122,822,124,-116.6,63.7
2005,2,4,12,1122,122,901,123,-146.5,73.5
2005,2,4,13,1168,122,935,122,158.4,74.9
2005,2,4,14,1141,122,926,125,122.1,66.4
2005,2,4,15,1043,122,871,129,105.2,54.6
2005,2,4,16,879,118,772,128,95,41.9
2005,2,4,17,661,107,635,120,87.1,29
2005,2,4,18,407,85,472,99,80.1,16.2
2005,2,4,19,154,49,240,66,72.6,3.6
2005,2,4,20,8,5,5,5,65.1,0
2005,2,4,21,0,0,0,0,55.5,0
2005,2,4,22,0,0,0,0,44.2,0
2005,2,4,23,0,0,0,0,29.5,0
2005,2,4,24,0,0,0,0,12.1,0
2005,2,5,1,0,0,0,0,-7.2,0
2005,2,5,2,0,0,0,0,-25.5,0
2005,2,5,3,0,0,0,0,-41.2,0
2005,2,5,4,0,0,0,0,-53.3,0
2005,2,5,5,0,0,0,0,-63.1,0
2005,2,5,6,0,0,0,0,-71.2,0.4
2005,2,5,7,100,33,127,42,-78.4,12.9
2005,2,5,8,344,67,343,77,-85.4,25.6
2005,2,5,9,605,89,540,98,-93.2,38.5
2005,2,5,10,837,100,704,107,-102.5,51.3
2005,2,5,11,1018,104,828,109,-117.3,63.5
2005,2,5,12,1135,104,907,107,-147.1,73.2
2005,2,5,13,1182,104,942,107,159.1,74.7
2005,2,5,14,1155,104,932,110,122.5,66.3
2005,2,5,15,1056,104,877,113,105.5,54.5
2005,2,5,16,891,102,778,112,95.3,41.8
2005,2,5,17,671,93,641,105,87.3,28.9
2005,2,5,18,415,74,481,88,80.3,16
2005,2,5,19,158,44,248,58,73.2,3.5
2005,2,5,20,8,5,5,5,65.2,0
2005,2,5,21,0,0,0,0,56.1,0
2005,2,5,22,0,0,0,0,44.4,0
2005,2,5,23,0,0,0,0,30,0
2005,2,5,24,0,0,0,0,12.1,0
2005,2,6,1,0,0,0,0,-7.2,0
2005,2,6,2,0,0,0,0,-26,0
2005,2,6,3,0,0,0,0,-41.3,0
2005,2,6,4,0,0,0,0,-53.4,0
2005,2,6,5,0,0,0,0,-63.3,0
2005,2,6,6,0,0,0,0,-71.4,0.2
2005,2,6,7,94,34,120,43,-78.6,12.7
2005,2,6,8,335,72,333,81,-86,25.5
2005,2,6,9,595,96,530,104,-93.4,38.4
2005,2,6,10,826,109,694,115,-103.1,51.1
2005,2,6,11,1007,114,818,117,-117.6,63.3
2005,2,6,12,1125,114,897,115,-147.4,72.9
2005,2,6,13,1171,114,932,115,159.4,74.4
2005,2,6,14,1144,114,922,118,123.3,66.1
2005,2,6,15,1046,114,866,121,106.1,54.3
2005,2,6,16,881,111,767,121,95.5,41.7
2005,2,6,17,662,101,630,113,87.5,28.8
2005,2,6,18,406,80,468,93,80.4,15.9
2005,2,6,19,152,46,237,61,73.3,3.3
2005,2,6,20,7,5,4,4,65.4,0
2005,2,6,21,0,0,0,0,56.2,0
2005,2,6,22,0,0,0,0,44.5,0
2005,2,6,23,0,0,0,0,30.2,0
2005,2,6,24,0,0,0,0,12.2,0
2005,2,7,1,0,0,0,0,-7.2,0
2005,2,7,2,0,0,0,0,-26.1,0
2005,2,7,3,0,0,0,0,-41.4,0
2005,2,7,4,0,0,0,0,-53.6,0
2005,2,7,5,0,0,0,0,-63.4,0
2005,2,7,6,0,0,0,0,-71.5,0
2005,2,7,7,91,35,115,43,-79.1,12.5
2005,2,7,8,329,74,325,83,-86.2,25.3
2005,2,7,9,588,100,523,108,-93.6,38.2
2005,2,7,10,819,114,687,119,-103.4,51
2005,2,7,11,1000,119,810,122,-118.3,63
2005,2,7,12,1117,120,889,120,-148,72.6
2005,2,7,13,1164,119,924,120,160,74.1
2005,2,7,14,1137,120,914,123,124,65.9
2005,2,7,15,1039,119,858,126,106.4,54.2
2005,2,7,16,875,116,759,125,96.1,41.5
2005,2,7,17,655,105,622,117,88.1,28.6
2005,2,7,18,401,83,459,96,81,15.8
2005,2,7,19,148,47,230,63,73.5,3.2
2005,2,7,20,6,4,4,4,65.6,0
2005,2,7,21,0,0,0,0,56.4,0
2005,2,7,22,0,0,0,0,45.1,0
2005,2,7,23,0,0,0,0,30.3,0
2005,2,7,24,0,0,0,0,12.3,0
2005,2,8,1,0,0,0,0,-7.3,0
2005,2,8,2,0,0,0,0,-26.2,0
2005,2,8,3,0,0,0,0,-41.5,0
2005,2,8,4,0,0,0,0,-54.1,0
2005,2,8,5,0,0,0,0,-63.6,0
2005,2,8,6,0,0,0,0,-72.1,0
2005,2,8,7,88,33,111,42,-79.3,12.4
2005,2,8,8,326,73,322,81,-86.4,25.2
2005,2,8,9,586,98,519,106,-94.2,38.1
2005,2,8,10,818,111,683,117,-104,50.8
2005,2,8,11,999,117,807,119,-118.6,62.8
2005,2,8,12,1117,117,886,118,-148.3,72.4
2005,2,8,13,1164,117,920,118,160.3,73.8
2005,2,8,14,1137,117,911,120,124.4,65.7
2005,2,8,15,1039,117,855,123,107.1,54
2005,2,8,16,874,114,756,123,96.4,41.4
2005,2,8,17,655,103,618,115,88.3,28.5
2005,2,8,18,399,81,456,94,81.2,15.7
2005,2,8,19,146,46,228,61,74.1,3.1
2005,2,8,20,6,4,4,4,66.1,0
2005,2,8,21,0,0,0,0,56.5,0
2005,2,8,22,0,0,0,0,45.2,0
2005,2,8,23,0,0,0,0,30.4,0
2005,2,8,24,0,0,0,0,12.3,0
2005,2,9,1,0,0,0,0,-7.3,0
2005,2,9,2,0,0,0,0,-26.2,0
2005,2,9,3,0,0,0,0,-42,0
2005,2,9,4,0,0,0,0,-54.2,0
2005,2,9,5,0,0,0,0,-64.1,0
2005,2,9,6,0,0,0,0,-72.2,0
2005,2,9,7,87,31,110,39,-79.4,12.2
2005,2,9,8,328,67,322,76,-86.5,25
2005,2,9,9,590,90,519,98,-94.4,37.9
2005,2,9,10,823,102,684,109,-104.3,50.6
2005,2,9,11,1005,107,807,111,-119.3,62.6
2005,2,9,12,1123,107,887,109,-148.5,72.1
2005,2,9,13,1170,107,922,109,160.5,73.5
2005,2,9,14,1144,107,912,111,125.1,65.5
2005,2,9,15,1045,107,856,114,107.4,53.9
2005,2,9,16,880,104,756,114,96.6,41.3
2005,2,9,17,659,95,619,106,88.5,28.4
2005,2,9,18,402,75,458,88,81.4,15.5
2005,2,9,19,147,43,229,56,74.2,2.9
2005,2,9,20,6,4,4,4,66.3,0
2005,2,9,21,0,0,0,0,57.1,0
2005,2,9,22,0,0,0,0,45.4,0
2005,2,9,23,0,0,0,0,30.5,0
2005,2,9,24,0,0,0,0,12.4,0
2005,2,10,1,0,0,0,0,-7.3,0
2005,2,10,2,0,0,0,0,-26.3,0
2005,2,10,3,0,0,0,0,-42.2,0
2005,2,10,4,0,0,0,0,-54.4,0
2005,2,10,5,0,0,0,0,-64.3,0
2005,2,10,6,0,0,0,0,-72.4,0
2005,2,10,7,84,31,105,39,-80,12
2005,2,10,8,322,69,315,77,-87.1,24.8
2005,2,10,9,583,93,512,101,-95,37.7
2005,2,10,10,816,107,676,112,-104.5,50.5
2005,2,10,11,998,111,800,115,-119.6,62.4
2005,2,10,12,1117,112,879,113,-149.2,71.8
2005,2,10,13,1164,112,914,113,161.1,73.2
2005,2,10,14,1137,112,904,116,125.5,65.3
2005,2,10,15,1039,112,848,118,108.1,53.7
2005,2,10,16,873,109,748,118,97.2,41.1
2005,2,10,17,653,98,611,110,89.1,28.3
2005,2,10,18,397,77,448,90,81.5,15.4
2005,2,10,19,143,44,221,57,74.4,2.8
2005,2,10,20,5,3,3,3,66.5,0
2005,2,10,21,0,0,0,0,57.3,0
2005,2,10,22,0,0,0,0,45.5,0
2005,2,10,23,0,0,0,0,31.1,0
2005,2,10,24,0,0,0,0,12.5,0
2005,2,11,1,0,0,0,0,-7.3,0
2005,2,11,2,0,0,0,0,-26.4,0
2005,2,11,3,0,0,0,0,-42.3,0
2005,2,11,4,0,0,0,0,-54.5,0
2005,2,11,5,0,0,0,0,-64.4,0
2005,2,11,6,0,0,0,0,-72.6,0
2005,2,11,7,80,31,101,38,-80.2,11.8
2005,2,11,8,317,70,308,78,-87.3,24.7
2005,2,11,9,577,96,505,103,-95.2,37.6
2005,2,11,10,810,110,670,115,-105.2,50.3
2005,2,11,11,993,115,793,117,-120.3,62.2
2005,2,11,12,1111,115,872,116,-149.5,71.5
2005,2,11,13,1158,115,907,116,161.4,72.9
2005,2,11,14,1132,115,897,118,126.2,65.1
2005,2,11,15,1033,115,841,121,108.4,53.6
2005,2,11,16,868,112,741,121,97.4,41
2005,2,11,17,648,101,603,112,89.3,28.1
2005,2,11,18,392,79,440,91,82.1,15.3
2005,2,11,19,139,44,214,57,74.6,2.6
2005,2,11,20,4,3,3,3,67,0
2005,2,11,21,0,0,0,0,57.4,0
2005,2,11,22,0,0,0,0,46.1,0
2005,2,11,23,0,0,0,0,31.2,0
2005,2,11,24,0,0,0,0,12.5,0
2005,2,12,1,0,0,0,0,-7.3,0
2005,2,12,2,0,0,0,0,-26.5,0
2005,2,12,3,0,0,0,0,-42.4,0
2005,2,12,4,0,0,0,0,-55.1,0
2005,2,12,5,0,0,0,0,-64.6,0
2005,2,12,6,0,0,0,0,-73.1,0
2005,2,12,7,80,28,100,35,-80.4,11.7
2005,2,12,8,319,64,309,73,-87.5,24.5
2005,2,12,9,581,87,505,94,-95.4,37.4
2005,2,12,10,815,100,670,106,-105.4,50.1
2005,2,12,11,999,104,794,108,-121,62
2005,2,12,12,1118,105,873,107,-150.1,71.2
2005,2,12,13,1165,104,908,106,161.6,72.6
2005,2,12,14,1139,104,898,109,126.6,64.8
2005,2,12,15,1040,104,842,111,109,53.4
2005,2,12,16,874,101,742,111,98.1,40.9
2005,2,12,17,652,92,604,103,89.5,28
2005,2,12,18,395,72,442,84,82.3,15.1
2005,2,12,19,140,41,217,54,75.1,2.4
2005,2,12,20,4,3,3,3,67.2,0
2005,2,12,21,0,0,0,0,57.6,0
2005,2,12,22,0,0,0,0,46.2,0
2005,2,12,23,0,0,0,0,31.3,0
2005,2,12,24,0,0,0,0,13,0
2005,2,13,1,0,0,0,0,-7.4,0
2005,2,13,2,0,0,0,0,-27,0
2005,2,13,3,0,0,0,0,-42.6,0
2005,2,13,4,0,0,0,0,-55.2,0
2005,2,13,5,0,0,0,0,-65.1,0
2005,2,13,6,0,0,0,0,-73.3,0
2005,2,13,7,77,28,95,35,-80.5,11.5
2005,2,13,8,314,66,303,74,-88.1,24.4
2005,2,13,9,576,90,499,97,-96.1,37.3
2005,2,13,10,810,103,663,108,-106.1,49.9
2005,2,13,11,993,107,787,111,-121.3,61.8
2005,2,13,12,1112,108,866,110,-150.4,70.9
2005,2,13,13,1159,108,901,109,162.1,72.3
2005,2,13,14,1133,108,891,112,127.3,64.6
2005,2,13,15,1034,108,834,114,109.3,53.2
2005,2,13,16,868,105,734,114,98.3,40.7
2005,2,13,17,647,95,596,106,90.1,27.8
2005,2,13,18,389,74,434,86,82.5,15
2005,2,13,19,136,41,210,54,75.3,2.3
2005,2,13,20,4,3,3,3,67.4,0
2005,2,13,21,0,0,0,0,58.2,0
2005,2,13,22,0,0,0,0,46.4,0
2005,2,13,23,0,0,0,0,31.4,0
2005,2,13,24,0,0,0,0,13.1,0
2005,2,14,1,0,0,0,0,-7.4,0
2005,2,14,2,0,0,0,0,-27.1,0
2005,2,14,3,0,0,0,0,-43.1,0
2005,2,14,4,0,0,0,0,-55.4,0
2005,2,14,5,0,0,0,0,-65.3,0
2005,2,14,6,0,0,0,0,-73.5,0
2005,2,14,7,76,26,94,33,-81.1,11.4
2005,2,14,8,314,61,302,69,-88.3,24.2
2005,2,14,9,578,84,498,91,-96.3,37.1
2005,2,14,10,813,95,662,101,-106.4,49.7
2005,2,14,11,997,100,786,104,-122,61.5
2005,2,14,12,1116,100,866,103,-151,70.6
2005,2,14,13,1164,100,900,102,162.3,72
2005,2,14,14,1137,100,890,105,128,64.4
2005,2,14,15,1038,100,833,107,110,53
2005,2,14,16,871,97,733,107,98.5,40.5
2005,2,14,17,649,88,594,99,90.3,27.7
2005,2,14,18,391,69,433,81,83.1,14.8
2005,2,14,19,135,38,210,51,75.5,2.1
2005,2,14,20,3,2,2,2,67.5,0
2005,2,14,21,0,0,0,0,58.3,0
2005,2,14,22,0,0,0,0,46.5,0
2005,2,14,23,0,0,0,0,31.6,0
2005,2,14,24,0,0,0,0,13.1,0
2005,2,15,1,0,0,0,0,-7.4,0
2005,2,15,2,0,0,0,0,-27.3,0
2005,2,15,3,0,0,0,0,-43.3,0
2005,2,15,4,0,0,0,0,-55.6,0
2005,2,15,5,0,0,0,0,-65.5,0
2005,2,15,6,0,0,0,0,-74,0
2005,2,15,7,74,25,91,31,-81.3,11.2
2005,2,15,8,313,59,298,67,-88.5,24
2005,2,15,9,577,80,495,88,-96.5,36.9
2005,2,15,10,813,92,659,98,-107,49.6
2005,2,15,11,997,96,783,100,-122.4,61.3
2005,2,15,12,1117,96,863,99,-151.3,70.3
2005,2,15,13,1165,96,898,99,162.5,71.6
2005,2,15,14,1139,96,887,101,128.4,64.1
2005,2,15,15,1039,96,830,103,110.3,52.8
2005,2,15,16,872,93,729,103,99.2,40.4
2005,2,15,17,649,84,591,95,90.5,27.5
2005,2,15,18,390,66,430,78,83.3,14.6
2005,2,15,19,133,37,208,49,76.1,1.9
2005,2,15,20,3,2,2,2,68.1,0
2005,2,15,21,0,0,0,0,58.5,0
2005,2,15,22,0,0,0,0,47.1,0
2005,2,15,23,0,0,0,0,32.1,0
2005,2,15,24,0,0,0,0,13.2,0
2005,2,16,1,0,0,0,0,-7.5,0
2005,2,16,2,0,0,0,0,-27.4,0
2005,2,16,3,0,0,0,0,-43.4,0
2005,2,16,4,0,0,0,0,-56.1,0
2005,2,16,5,0,0,0,0,-66.1,0
2005,2,16,6,0,0,0,0,-74.2,0
2005,2,16,7,74,21,91,27,-81.5,11
2005,2,16,8,318,50,300,58,-89.1,23.9
2005,2,16,9,585,68,497,76,-97.1,36.8
2005,2,16,10,822,78,661,85,-107.3,49.4
2005,2,16,11,1008,81,785,87,-123.1,61.1
2005,2,16,12,1129,81,866,86,-151.5,70
2005,2,16,13,1177,80,901,86,163.1,71.3
2005,2,16,14,1150,81,890,87,129.1,63.9
2005,2,16,15,1049,81,832,89,110.6,52.7
2005,2,16,16,881,79,731,89,99.4,40.2
2005,2,16,17,657,72,593,83,91.1,27.4
2005,2,16,18,395,57,435,68,83.4,14.5
2005,2,16,19,135,32,213,43,76.2,1.8
2005,2,16,20,2,1,1,1,68.3,0
2005,2,16,21,0,0,0,0,59.1,0
2005,2,16,22,0,0,0,0,47.2,0
2005,2,16,23,0,0,0,0,32.2,0
2005,2,16,24,0,0,0,0,13.2,0
